trial_id,acronym,sponsor,hospital
19.0,SUMMIT,"Puma Biotechnology, Inc.","Hospital Clinic De Barcelona, Barcelona"
583.0,20201,Bayer,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
824.0,PAPILLON,JANSSEN,"Hospital Universitario De Burgos - Complejo Asistencial Univer. De Burgos, Burgos"
1107.0,LIBRETTO-432,"Loxo Oncology, Inc.","Instituto Oncológico Rosell, Barcelona"
811.0,D9950C00001,ASTRAZENECA,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
345.0,TACTI-002,Immutep S.A.S.,"Complexo Hospitalario Universitario De Lugo, Lugo"
,STARTRK-2,Hoffmann-La Roche,"Hospital Universitario Ramon Y Cajal, Madrid"
671.0,LIBRETTO-431,"Loxo Oncology, Inc.","Hospital Universitario Virgen Del Rocio, Sevilla"
1865.0,ACT16849,Sanofi,"Hospital Universitario 12 De Octubre, Madrid"
1035.0,GCT1042-01,Genmab,"Clinica Universidad De Navarra, Pamplona/Iruña"
485.0,M19-037,AbbVie,"Hospital Universitario Hm Sanchinarro, Madrid"
801.0,MARIPOSA,JANSSEN,"Hospital Universitario 12 De Octubre, Madrid"
169.0,BGB-290-103,BeiGene,"Hospital Universitari Vall D'Hebron, Barcelona"
842.0,TAPISTRY,HOFFMANN-LA ROCHE,"Hospital Universitari Vall D'Hebron, Barcelona"
,MARIPOSA-2,Janssen,"Complexo Hospitalario Universitario A Coruña, A Coruña"
739.0,CodeBreak-200,Amgen,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
,IMbrella A,Hoffmann-La Roche,"Hospital Universitario De Torrejon, Torrejón de Ardoz"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital Universitario Regional De Malaga, Málaga"
793.0,CONTACT-01,HOFFMANN-LA ROCHE,"Hospital Universitario La Paz, Madrid"
781.0,1438-0001,Boehringer Ingelheim,"Hospital Universitari Vall D'Hebron, Barcelona"
671.0,LIBRETTO-431,"Loxo Oncology, Inc.","Complexo Hospitalario Universitario De Santiago, Santiago de Compostela"
1035.0,GCT1042-01,Genmab,"Hospital Universitario Hm Sanchinarro, Madrid"
497.0,PHAROS,Pfizer,"Hospital Universitario Virgen Del Rocio, Sevilla"
111.0,MCLA-128-CL01,Merus N.V.,"Clinica Universidad De Navarra, Pamplona/Iruña"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Hospital Universitario 12 De Octubre, Madrid"
,B-FAST,Hoffmann-La Roche,"Hospital Clinico Universitario De Valencia, València"
,TROPION-Lung05,AstraZeneca,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
801.0,MARIPOSA,JANSSEN,"Hospital Universitario De Burgos - Complejo Asistencial Univer. De Burgos, Burgos"
1009.0,COSTAR Lung,GlaxoSmithKline,"Hospital Universitari Vall D'Hebron, Barcelona"
467.0,CC-90011-SCLC-001,Celgene,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
172.0,XL184-021,Exelixis,"Hospital General Universitario De Elche, Elche/Elx"
915.0,NADIM-ADJUVANT,Grupo Español de Cáncer de Pulmón,"Hospital De La Santa Creu i Sant Pau, Barcelona"
423.0,SAVANNAH,ASTRAZENECA,"Hospital Universitario La Paz, Madrid"
437.0,AEGEAN,ASTRAZENECA,"Hospital Universitario Regional De Malaga, Málaga"
,TROPION-Lung05,AstraZeneca,"Hospital Clinic De Barcelona, Barcelona"
953.0,1801,Actuate Therapeutics Inc.,"Hospital Clinico Universitario De Valencia, València"
665.0,M19-611,AbbVie,"Hospital Universitario Hm Sanchinarro, Madrid"
1014.0,MK-7684A-002,Merck Sharp & Dohme Corp.,"Hospital Universitario Virgen De Valme, Sevilla"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital Universitario 12 De Octubre, Madrid"
1010.0,RELATIVITY,Bristol-Myers Squibb,"Hospital Universitario Virgen Del Rocio, Sevilla"
,CHRYSALIS,Janssen,"Hospital De La Santa Creu i Sant Pau, Barcelona"
92.0,GO30103,,"Hospital Universitari Vall D'Hebron, Barcelona"
,HUDSON,AstraZeneca,"Hospital Universitario Virgen Macarena, Sevilla"
377.0,NP40435,HOFFMANN-LA ROCHE,"Hospital Universitario Ramon Y Cajal, Madrid"
1013.0,KRYSTAL-12,Mirati Therapeutics Inc.,"Hospital Universitari Son Espases, Palma"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital De Leon - Complejo Asistencial Universitario De Leon, León"
588.0,CR108656,JANSSEN,"Hospital General Universitario Gregorio Marañon, Madrid"
1574.0,GCT1046-04,Genmab,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Instituto Oncológico Rosell, Barcelona"
172.0,XL184-021,Exelixis,"Hospital Universitario Central De Asturias, Oviedo"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital Universitari Vall D'Hebron, Barcelona"
494.0,SAPPHIRE,Mirati Therapeutics Inc.,"Hospital Universitario Y Politecnico La Fe, València"
1574.0,GCT1046-04,Genmab,"Hospital Universitari Vall D'Hebron, Barcelona"
,MAGELLAN,AstraZeneca,"Hospital De La Santa Creu i Sant Pau, Barcelona"
210.0,GO39733,"Genentech, Inc.","Hospital Universitari Vall D'Hebron, Barcelona"
423.0,SAVANNAH,ASTRAZENECA,"Hospital Universitario Regional De Malaga, Málaga"
,IMbrella A,Hoffmann-La Roche,"Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
1112.0,MK-3475-B99/ KEYNOTE-B99,Merck Sharp & Dohme Corp.,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
1574.0,GCT1046-04,Genmab,"Clinica Universidad De Navarra, Pamplona/Iruña"
,CHRYSALIS,Janssen,"Complexo Hospitalario Universitario A Coruña, A Coruña"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Hospital Son Llatzer, Palma"
1017.0,APOLO,Grupo Español de Cáncer de Pulmón,"Hospital Clinico Universitario, Valladolid"
1107.0,LIBRETTO-432,"Loxo Oncology, Inc.","Hospital Universitario 12 De Octubre, Madrid"
875.0,MERMAID-2,ASTRAZENECA,"Hospital Son Llatzer, Palma"
628.0,NP41300,HOFFMANN-LA ROCHE,"Clinica Universidad De Navarra, Madrid"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Hospital Lluis Alcanyis De Xativa, Xàtiva"
1107.0,LIBRETTO-432,"Loxo Oncology, Inc.","Hospital Universitario Puerta Del Mar, Cádiz"
520.0,CHESS,ASTRAZENECA,"Hospital Universitari Vall D'Hebron, Barcelona"
286.0,GECP17/04_THOMAS,Grupo Español de Cáncer de Pulmón,"Hospital Universitario De Jaen, Jaén"
,IMbrella A,Hoffmann-La Roche,"Hospital Del Mar, Barcelona"
583.0,20201,Bayer,"Hospital Universitario 12 De Octubre, Madrid"
916.0,Neo-DIANA,Grupo Español de Cáncer de Pulmón,"Complejo Hospitalario De Navarra, Pamplona/Iruña"
,MARIPOSA,Janssen,"Hospital Universitario La Paz, Madrid"
172.0,XL184-021,Exelixis,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
292.0,EATON,University of Cologne,"Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
,MAGELLAN,AstraZeneca,"Hospital Del Mar, Barcelona"
499.0,GCT1046-01,Genmab,"Hospital Universitari Vall D'Hebron, Barcelona"
811.0,D9950C00001,ASTRAZENECA,"Hospital Universitario 12 De Octubre, Madrid"
820.0,CARMEN-LC05,Sanofi,"Complexo Hospitalario Universitario A Coruña, A Coruña"
754.0,CC-90011-ST-002,Celgene,"Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Fundacion Instituto Valenciano De Oncologia, València"
511.0,INSIGHT 2,"EMD Serono Research & Development Institute, Inc.","Instituto Oncológico Rosell, Barcelona"
,AcceleRET-Lung,Hoffmann-La Roche,"Instituto Oncológico Rosell, Barcelona"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario Regional De Malaga, Málaga"
1882.0,TED13751,Sanofi,"Clinica Universidad De Navarra, Madrid"
345.0,TACTI-002,Immutep S.A.S.,"Complexo Hospitalario Universitario De Lugo, Lugo"
628.0,NP41300,HOFFMANN-LA ROCHE,"Hospital Universitari Vall D'Hebron, Barcelona"
,Morpheus Lung,Hoffmann-La Roche,"Hospital Universitario La Paz, Madrid"
1114.0,NOUS-PEV-01,Nouscom SRL,"Hospital Clinico Universitario De Valencia, València"
166.0,PROPEL,Nektar Therapeutics,"Hospital Universitario Y Politecnico La Fe, València"
,DUART,AstraZeneca,"Complejo Hospitalario De Navarra, Pamplona/Iruña"
765.0,CARMEN-LC04,Sanofi,"Hospital Clinico Universitario Lozano Blesa, Zaragoza"
916.0,Neo-DIANA,Grupo Español de Cáncer de Pulmón,"Hospital Clinico Universitario, Valladolid"
1116.0,COMPEL,ASTRAZENECA,"Hospital Universitario Virgen Del Rocio, Sevilla"
511.0,INSIGHT 2,"EMD Serono Research & Development Institute, Inc.","Hospital Universitario Y Politecnico La Fe, València"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital Clinico Universitario De Valencia, València"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario 12 De Octubre, Madrid"
1865.0,ACT16849,Sanofi,"Hospital De Sabadell - Parc Taulí, Sabadell"
,HUDSON,AstraZeneca,"Hospital Universitario Virgen Macarena, Sevilla"
754.0,CC-90011-ST-002,Celgene,"Complejo Hospitalario Universitario Insular de Gran Canaria, Las Palmas de Gran Canaria"
1009.0,COSTAR Lung,GlaxoSmithKline,"Hospital Universitario Ramon Y Cajal, Madrid"
1110.0,MO41552,HOFFMANN-LA ROCHE,"Hospital Del Mar, Barcelona"
92.0,GO30103,,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Hospital De Terrassa, Terrassa"
,DUART,AstraZeneca,"Hospital Universitari Vall D'Hebron, Barcelona"
,SKYSCRAPER-03,Hoffmann-La Roche,"Hospital General Universitario Gregorio Marañon, Madrid"
485.0,M19-037,AbbVie,"Hospital Universitario Regional De Malaga, Málaga"
915.0,NADIM-ADJUVANT,Grupo Español de Cáncer de Pulmón,"Hospital Universitario La Paz, Madrid"
865.0,TROPION-Lung05,ASTRAZENECA,"Complexo Hospitalario Universitario De Santiago, Santiago de Compostela"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital General Universitario De Alicante, Alicante/Alacant"
282.0,innovaTV 207,Seagen Inc.,"Complejo Hospitalario De Navarra, Pamplona/Iruña"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Hospital De La Santa Creu i Sant Pau, Barcelona"
,TROPION-Lung05,AstraZeneca,"Hospital Universitari Vall D'Hebron, Barcelona"
1014.0,MK-7684A-002,Merck Sharp & Dohme Corp.,"Hospital De La Santa Creu i Sant Pau, Barcelona"
,D9950C00001,AstraZeneca,"Clinica Universidad De Navarra, Madrid"
,LAURA,AstraZeneca,"Hospital Del Mar, Barcelona"
875.0,MERMAID-2,ASTRAZENECA,"Hospital Universitari Vall D'Hebron, Barcelona"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital De Leon - Complejo Asistencial Universitario De Leon, León"
,CR108656,Janssen,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
1010.0,RELATIVITY,Bristol-Myers Squibb,"Hospital Universitario Y Politecnico La Fe, València"
,Morpheus Lung,Hoffmann-La Roche,"Hospital Universitario Hm Sanchinarro, Madrid"
111.0,MCLA-128-CL01,Merus N.V.,"Hospital Clinico Universitario De Valencia, València"
92.0,GO30103,,"Hospital Del Mar, Barcelona"
639.0,CARMEN-LC03,Sanofi,"Clinica Universidad De Navarra, Madrid"
915.0,NADIM-ADJUVANT,Grupo Español de Cáncer de Pulmón,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
,SCope-D1,AstraZeneca,"Hospital Universitario Virgen Macarena, Sevilla"
1016.0,KEYMAKER-U01,Merck Sharp & Dohme Corp.,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
263.0,Canopy-A,Novartis Pharmaceuticals,"Hospital Universitario Marques De Valdecilla, Santander"
545.0,CTNO155B12101,Novartis Pharmaceuticals,"Hospital Universitari Vall D'Hebron, Barcelona"
168.0,IMbrella A,HOFFMANN-LA ROCHE,"Hospital Clinic De Barcelona, Barcelona"
886.0,ALKALINE,EORTC,"Clinica Universidad De Navarra, Madrid"
,ALINA,Hoffmann-La Roche,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
,TROPION-Lung02,AstraZeneca,"Hospital Universitari Vall D'Hebron, Barcelona"
,NP40435,Hoffmann-La Roche,"Clinica Universidad De Navarra, Pamplona/Iruña"
,STARTRK-2,Hoffmann-La Roche,"Hospital Universitario La Paz, Madrid"
172.0,XL184-021,Exelixis,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
1014.0,MK-7684A-002,Merck Sharp & Dohme Corp.,"Hospital Universitario Virgen Del Rocio, Sevilla"
916.0,Neo-DIANA,Grupo Español de Cáncer de Pulmón,"Complexo Hospitalario Universitario De Vigo, Vigo"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Fundacion Instituto Valenciano De Oncologia, València"
786.0,GO42144,"Genentech, Inc.","Hospital Universitario Virgen Del Rocio, Sevilla"
698.0,ABC-lung,European Thoracic Oncology Platform,"Consorcio Hospital General Universitario De Valencia, València"
172.0,XL184-021,Exelixis,"Hospital De Sabadell - Parc Taulí, Sabadell"
1536.0,BIMES,Grupo Español de Cáncer de Pulmón,"Hospital Clinico Universitario, Valladolid"
,IMbrella A,Hoffmann-La Roche,"Hospital 9 De Octubre, València"
1799.0,IGNYTE,Replimune Inc.,"Consorcio Hospital General Universitario De Valencia, València"
63.0,MK-3475-158/KEYNOTE-158,Merck Sharp & Dohme Corp.,"Hospital Universitario Ramon Y Cajal, Madrid"
,SAVANNAH,AstraZeneca,"Hospital Universitario La Paz, Madrid"
,IMbrella A,Hoffmann-La Roche,"Hospital Universitario De Torrejon, Torrejón de Ardoz"
,Morpheus Lung,Hoffmann-La Roche,"Hospital Universitari Vall D'Hebron, Barcelona"
497.0,PHAROS,Pfizer,"Hospital Clinic De Barcelona, Barcelona"
,TROPION-Lung05,AstraZeneca,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital General Universitario De Alicante, Alicante/Alacant"
502.0,KEYNOTE-867,Merck Sharp & Dohme Corp.,"Hospital Universitari Vall D'Hebron, Barcelona"
,PACIFIC-4,AstraZeneca,"Hospital De La Santa Creu i Sant Pau, Barcelona"
665.0,M19-611,AbbVie,"Hospital Universitari Vall D'Hebron, Barcelona"
1107.0,LIBRETTO-432,"Loxo Oncology, Inc.","Hospital Universitari Son Espases, Palma"
,CONTACT-01,Hoffmann-La Roche,"Hospital Universitario Virgen De Valme, Sevilla"
1877.0,DF6002-001,Dragonfly Therapeutics,"Clinica Universidad De Navarra, Madrid"
842.0,TAPISTRY,HOFFMANN-LA ROCHE,"Hospital Universitari Vall D'Hebron, Barcelona"
1019.0,ACROPOLI,SOLTI Breast Cancer Research Group,"Hospital Universitario 12 De Octubre, Madrid"
565.0,SGN228-001,Seagen Inc.,"Hospital Universitari Vall D'Hebron, Barcelona"
,STARTRK-2,Hoffmann-La Roche,"Hospital Universitario 12 De Octubre, Madrid"
292.0,EATON,University of Cologne,"Instituto Oncológico Rosell, Barcelona"
,NP41300,Hoffmann-La Roche,"Clinica Universidad De Navarra, Madrid"
928.0,U31402-A-U201,"Daiichi Sankyo, Inc.",
1010.0,RELATIVITY,Bristol-Myers Squibb,"Hospital De La Santa Creu i Sant Pau, Barcelona"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Consorcio Hospital General Universitario De Valencia, València"
,NP40435,Hoffmann-La Roche,"Hospital Universitari Vall D'Hebron, Barcelona"
,NP40435,Hoffmann-La Roche,"Hospital Clinico Universitario De Valencia, València"
172.0,XL184-021,Exelixis,"Hospital Del Mar, Barcelona"
671.0,LIBRETTO-431,"Loxo Oncology, Inc.","Hospital Universitario De Jaen, Jaén"
816.0,SKYSCRAPER-03,HOFFMANN-LA ROCHE,"Hospital Universitario Regional De Malaga, Málaga"
157.0,1280.18,Boehringer Ingelheim,"Hospital Universitari Vall D'Hebron, Barcelona"
172.0,XL184-021,Exelixis,"Hospital De La Santa Creu i Sant Pau, Barcelona"
915.0,NADIM-ADJUVANT,Grupo Español de Cáncer de Pulmón,"Hospital Universitario Cruces, Barakaldo"
1865.0,ACT16849,Sanofi,"Hospital De Sabadell - Parc Taulí, Sabadell"
1017.0,APOLO,Grupo Español de Cáncer de Pulmón,"Hospital Universitario Severo Ochoa, Leganés"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"Clinica Universidad De Navarra, Madrid"
210.0,GO39733,"Genentech, Inc.","Hospital Universitari Vall D'Hebron, Barcelona"
,TAPISTRY,Hoffmann-La Roche,"Clinica Universidad De Navarra, Madrid"
,SKYSCRAPER-06,Hoffmann-La Roche,"Hospital Son Llatzer, Palma"
166.0,PROPEL,Nektar Therapeutics,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
588.0,CR108656,JANSSEN,"Instituto Oncológico Rosell, Barcelona"
639.0,CARMEN-LC03,Sanofi,"Hospital Universitario 12 De Octubre, Madrid"
1361.0,XMT-1536-1,Mersana Therapeutics,"Clinica Universidad De Navarra, Madrid"
620.0,TAK-788-3001,"Millennium Pharmaceuticals, Inc.","Hospital Universitario Fundacion Jimenez Diaz, Madrid"
76.0,GARNET,"Tesaro, Inc.","Hospital Clinico Universitario De Valencia, València"
934.0,TROPION-LUNG01,ASTRAZENECA,"Hospital Universitario 12 De Octubre, Madrid"
1025.0,HUDSON,ASTRAZENECA,"Hospital Universitario Virgen Macarena, Sevilla"
,STARTRK-2,Hoffmann-La Roche,"Hospital Universitari Vall D'Hebron, Barcelona"
1017.0,APOLO,Grupo Español de Cáncer de Pulmón,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
,TROPION-Lung05,AstraZeneca,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
,TROPION-Lung05,AstraZeneca,"Hospital Clinic De Barcelona, Barcelona"
1865.0,ACT16849,Sanofi,"ICO (Institut Catala D'Oncologia) - Hospital Josep Trueta, Girona"
588.0,CR108656,JANSSEN,"Hospital Universitario Virgen Del Rocio, Sevilla"
842.0,TAPISTRY,HOFFMANN-LA ROCHE,"Hospital Universitario La Paz, Madrid"
875.0,MERMAID-2,ASTRAZENECA,"Hospital Universitario Central De Asturias, Oviedo"
,ORCHARD,AstraZeneca,"Complexo Hospitalario Universitario A Coruña, A Coruña"
,MERMAID-2,AstraZeneca,"Clinica Universidad De Navarra, Pamplona/Iruña"
,SKYSCRAPER-06,Hoffmann-La Roche,"Hospital Clinico Universitario De Valencia, València"
,CHRYSALIS,Janssen,"Hospital General Universitario Gregorio Marañon, Madrid"
,MARIPOSA,Janssen,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
227.0,Morpheus Lung,HOFFMANN-LA ROCHE,"Hospital Clinico Universitario De Valencia, València"
345.0,TACTI-002,Immutep S.A.S.,"Hospital Universitario Hm Sanchinarro, Madrid"
,Morpheus Lung,Hoffmann-La Roche,"Hospital Universitario Regional De Malaga, Málaga"
300.0,Replay,Grupo Español de Cáncer de Pulmón,"ICO (Institut Catala D'Oncologia) - Hospital Josep Trueta, Girona"
1116.0,COMPEL,ASTRAZENECA,"Hospital De Leon - Complejo Asistencial Universitario De Leon, León"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Hospital Universitario Regional De Malaga, Málaga"
762.0,SGNB6A-001,Seagen Inc.,"Hospital Universitari Vall D'Hebron, Barcelona"
896.0,NeoADAURA,ASTRAZENECA,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
740.0,BP41628,HOFFMANN-LA ROCHE,"Clinica Universidad De Navarra, Pamplona/Iruña"
971.0,TROPION-Lung02,ASTRAZENECA,"Hospital Universitari Vall D'Hebron, Barcelona"
345.0,TACTI-002,Immutep S.A.S.,"Hospital Universitario Regional De Malaga, Málaga"
252.0,CB103-C-101,Cellestia Biotech AG,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital General Universitario De Alicante, Alicante/Alacant"
286.0,GECP17/04_THOMAS,Grupo Español de Cáncer de Pulmón,"Hospital General Universitario De Elche, Elche/Elx"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Clinica Universidad De Navarra, Pamplona/Iruña"
,D9950C00001,AstraZeneca,"Clinica Universidad De Navarra, Madrid"
1108.0,TOTEM,Instituto Oncológico Dr Rosell,"Hospital Universitari Son Espases, Palma"
,IMbrella A,Hoffmann-La Roche,"Hospital De Sabadell - Parc Taulí, Sabadell"
1029.0,CP-MGC018-01,MacroGenics,"ICO (Institut Catala D'Oncologia) - Hospital Germans Trias i Pujol, Badalona"
,TAZMAN,AstraZeneca,"Hospital General Universitario Gregorio Marañon, Madrid"
588.0,CR108656,JANSSEN,"ICO (Institut Catala D'Oncologia) - Hospital Duran I Reynals, L' Hospitalet de Llobregat"
1783.0,M16-074,AbbVie,"Hospital Clinico Universitario De Valencia, València"
,TROPION-LUNG01,AstraZeneca,"Hospital Universitario Puerta De Hierro Majadahonda, Majadahonda"
172.0,XL184-021,Exelixis,"Hospital De Sabadell - Parc Taulí, Sabadell"
908.0,ZEAL-1L,GlaxoSmithKline,"Hospital Universitario Regional De Malaga, Málaga"
460.0,TELMA,Grupo Español de Cáncer de Pulmón,"Hospital Clinico Universitario De Valencia, València"
532.0,MK-7902-008/E7080-G000-316/LEAP-008,Merck Sharp & Dohme Corp.,"Hospital Universitario Quironsalud Madrid, Pozuelo de Alarcón"
499.0,GCT1046-01,Genmab,"Hospital Universitario Fundacion Jimenez Diaz, Madrid"
184.0,CK-301-101,"Checkpoint Therapeutics, Inc.","Fundacion Instituto Valenciano De Oncologia, València"
92.0,GO30103,,"Hospital Universitario Reina Sofia, Córdoba"
865.0,TROPION-Lung05,ASTRAZENECA,"Hospital Clinic De Barcelona, Barcelona"
